coder_id,coder,jobset,unit_id,unit_status,variable,value,time_question,time_answer,field
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s461,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:13.095Z,2024-10-16T12:30:14.203Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s418,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:14.053Z,2024-10-16T12:30:18.385Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,training2,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:15.527Z,2024-10-16T12:30:25.079Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s462,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:15.820Z,2024-10-16T12:30:16.926Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,survey,DONE,geslacht,Man,2024-10-16T12:30:17.754Z,2024-10-16T12:30:20.046Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,survey,DONE,leeftijd.jaar,42,2024-10-16T12:30:20.422Z,2024-10-16T12:30:25.349Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,survey,DONE,opleiding,MBO,2024-10-16T12:30:26.322Z,2024-10-16T12:30:28.182Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,survey,DONE,politiek_int,Wel geinteresseerd,2024-10-16T12:30:28.577Z,2024-10-16T12:30:30.670Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,survey,DONE,politiek_pos,6. rechts,2024-10-16T12:30:32.676Z,2024-10-16T12:30:34.990Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s367,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:18.367Z,2024-10-16T12:30:29.767Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s463,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:18.529Z,2024-10-16T12:30:19.217Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,training2,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:18.648Z,2024-10-16T12:30:37.167Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s419,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:19.651Z,2024-10-16T12:30:21.545Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s464,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:20.716Z,2024-10-16T12:30:21.406Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s465,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:22.892Z,2024-10-16T12:30:24.046Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s420,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:30:22.704Z,2024-10-16T12:30:24.713Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s338,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:20.948Z,2024-10-16T12:30:29.852Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s466,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:25.593Z,2024-10-16T12:30:26.687Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s261,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:30:28.775Z,2024-10-16T12:30:37.242Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s561,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:27.031Z,2024-10-16T12:30:32.734Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s421,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:26.037Z,2024-10-16T12:30:29.858Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s467,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:28.104Z,2024-10-16T12:30:28.986Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s468,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:30.631Z,2024-10-16T12:30:31.219Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s422,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:31.132Z,2024-10-16T12:30:36.115Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s368,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:32.769Z,2024-10-16T12:30:36.918Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s469,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:32.910Z,2024-10-16T12:30:33.864Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s562,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:34.778Z,2024-10-16T12:30:37.725Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s470,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:35.280Z,2024-10-16T12:30:36.418Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s339,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:31.229Z,2024-10-16T12:30:38.802Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,training_intro,DONE,continue,confirmed,2024-10-16T12:30:36.656Z,2024-10-16T12:30:44.142Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s262,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:30:40.538Z,2024-10-16T12:30:57.513Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s471,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:37.971Z,2024-10-16T12:30:38.758Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s423,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:37.527Z,2024-10-16T12:30:46.949Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s369,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:30:38.823Z,2024-10-16T12:30:44.222Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s563,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:39.794Z,2024-10-16T12:30:44.093Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s472,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:30:40.235Z,2024-10-16T12:30:42.590Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s481,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:39.490Z,2024-10-16T12:30:43.781Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s473,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:30:44.103Z,2024-10-16T12:30:44.992Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s340,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:41.054Z,2024-10-16T12:30:45.124Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,training1,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:30:44.968Z,2024-10-16T12:30:49.301Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s564,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:46.056Z,2024-10-16T12:30:52.276Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s370,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:46.439Z,2024-10-16T12:30:51.095Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s474,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:46.590Z,2024-10-16T12:30:47.738Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s482,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:30:45.570Z,2024-10-16T12:30:54.771Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,intro,DONE,intro,confirmed,2024-10-16T12:30:47.886Z,2024-10-16T12:30:50.481Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s424,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:48.412Z,2024-10-16T12:30:49.948Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s475,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:49.499Z,2024-10-16T12:30:50.636Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s341,DONE,fact_opinion,1. Absoluut een mening,,,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,training2,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:50.771Z,2024-10-16T12:30:58.806Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,survey,DONE,geslacht,Man,2024-10-16T12:30:51.491Z,2024-10-16T12:30:53.527Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,survey,DONE,leeftijd.jaar,71,2024-10-16T12:30:53.907Z,2024-10-16T12:30:57.572Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,survey,DONE,opleiding,HAVO/VWO,2024-10-16T12:30:59.320Z,2024-10-16T12:31:02.121Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,survey,DONE,politiek_int,Wel geinteresseerd,2024-10-16T12:31:02.344Z,2024-10-16T12:31:06.594Z,
14293,7lkguFRx_T-Ra4G8GdlN4Q**,set_17,survey,DONE,politiek_pos,6. rechts,2024-10-16T12:31:10.364Z,2024-10-16T12:31:18.692Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s425,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:30:51.159Z,2024-10-16T12:30:56.067Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s476,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:52.147Z,2024-10-16T12:30:52.727Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s371,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:30:53.538Z,2024-10-16T12:30:56.767Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s565,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:54.165Z,2024-10-16T12:31:00.737Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s477,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:54.172Z,2024-10-16T12:30:54.934Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s478,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:56.510Z,2024-10-16T12:30:57.022Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s342,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:30:53.704Z,2024-10-16T12:30:59.341Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s263,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:00.507Z,2024-10-16T12:31:07.978Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s483,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:30:56.957Z,2024-10-16T12:31:06.060Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s426,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:57.512Z,2024-10-16T12:31:00.636Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s479,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:30:58.502Z,2024-10-16T12:31:00.325Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s372,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:30:58.863Z,2024-10-16T12:31:09.055Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s601,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:00.676Z,2024-10-16T12:31:11.077Z,
14280,7lkguFRx_T8AZNjEFX6QQw**,set_12,s480,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:01.813Z,2024-10-16T12:31:03.174Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s566,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:02.794Z,2024-10-16T12:31:06.464Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s427,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:01.758Z,2024-10-16T12:31:06.086Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s343,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:02.129Z,2024-10-16T12:31:11.126Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s428,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:07.487Z,2024-10-16T12:31:12.831Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s567,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:08.629Z,2024-10-16T12:31:15.943Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s264,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:12.400Z,2024-10-16T12:31:16.834Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s484,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:08.945Z,2024-10-16T12:31:16.336Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s373,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:10.915Z,2024-10-16T12:31:14.070Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s602,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:12.856Z,2024-10-16T12:31:18.373Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s429,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:14.495Z,2024-10-16T12:31:19.450Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s374,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:15.871Z,2024-10-16T12:31:21.374Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s265,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:19.190Z,2024-10-16T12:31:25.882Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s344,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:12.705Z,2024-10-16T12:31:17.747Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s568,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:17.863Z,2024-10-16T12:31:23.305Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s485,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:18.505Z,2024-10-16T12:31:23.237Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s603,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:19.926Z,2024-10-16T12:31:30.325Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s430,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:20.766Z,2024-10-16T12:31:22.894Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s345,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:19.156Z,2024-10-16T12:31:25.784Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s375,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:23.477Z,2024-10-16T12:31:25.614Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s431,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:31:24.219Z,2024-10-16T12:31:28.076Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s569,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:25.284Z,2024-10-16T12:31:28.560Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s266,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:28.326Z,2024-10-16T12:31:42.930Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s486,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:25.964Z,2024-10-16T12:31:30.909Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s376,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:27.465Z,2024-10-16T12:31:31.829Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s570,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:30.306Z,2024-10-16T12:31:31.993Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s432,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:29.426Z,2024-10-16T12:31:32.479Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s346,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:27.165Z,2024-10-16T12:31:30.540Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s604,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:31.921Z,2024-10-16T12:31:42.493Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s571,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:33.879Z,2024-10-16T12:31:38.660Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s487,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:32.888Z,2024-10-16T12:31:36.991Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s377,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:33.991Z,2024-10-16T12:31:39.566Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s433,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:34.265Z,2024-10-16T12:31:36.327Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s347,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:32.021Z,2024-10-16T12:31:38.448Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s434,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:38.796Z,2024-10-16T12:31:42.281Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s488,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:39.210Z,2024-10-16T12:31:42.815Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s572,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:40.462Z,2024-10-16T12:31:44.116Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s378,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:41.924Z,2024-10-16T12:31:48.180Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s267,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:45.419Z,2024-10-16T12:31:54.530Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s348,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:40.131Z,2024-10-16T12:31:45.708Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s605,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:44.264Z,2024-10-16T12:31:47.485Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s435,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:44.224Z,2024-10-16T12:31:45.049Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s573,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:45.781Z,2024-10-16T12:31:50.278Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s489,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:31:44.559Z,2024-10-16T12:31:51.855Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s436,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:46.703Z,2024-10-16T12:31:47.633Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s606,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:48.912Z,2024-10-16T12:31:51.669Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s437,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:49.098Z,2024-10-16T12:31:49.890Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s379,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:50.546Z,2024-10-16T12:31:57.606Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s349,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:47.132Z,2024-10-16T12:31:51.106Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s574,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:52.105Z,2024-10-16T12:31:57.242Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s438,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:51.647Z,2024-10-16T12:31:53.746Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s607,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:53.392Z,2024-10-16T12:31:58.341Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s268,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:31:56.828Z,2024-10-16T12:32:00.890Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s490,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:31:53.832Z,2024-10-16T12:32:00.264Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s439,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:31:55.033Z,2024-10-16T12:32:00.451Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s350,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:31:52.608Z,2024-10-16T12:31:58.150Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s575,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:59.139Z,2024-10-16T12:32:13.378Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s380,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:59.534Z,2024-10-16T12:32:03.557Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s608,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:31:59.973Z,2024-10-16T12:32:02.605Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s269,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:03.314Z,2024-10-16T12:32:10.922Z,
14275,7lkguFRx_T-Qqh5s18oT8A**,set_11,s440,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:01.744Z,2024-10-16T12:32:05.235Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s491,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:01.995Z,2024-10-16T12:32:08.923Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s351,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:31:59.767Z,2024-10-16T12:32:06.010Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s609,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:32:04.252Z,2024-10-16T12:32:06.141Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s381,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:05.447Z,2024-10-16T12:32:09.821Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s610,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:07.734Z,2024-10-16T12:32:08.925Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s270,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:13.734Z,2024-10-16T12:32:26.633Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s352,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:32:07.470Z,2024-10-16T12:32:22.546Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s382,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:11.662Z,2024-10-16T12:32:14.839Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s492,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:10.862Z,2024-10-16T12:32:15.886Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s611,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:14.509Z,2024-10-16T12:32:17.221Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s576,DONE,fact_opinion,2. Overwegend een mening,2024-10-16T12:32:15.331Z,2024-10-16T12:32:20.742Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s383,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:32:16.768Z,2024-10-16T12:32:22.759Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s493,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:17.549Z,2024-10-16T12:32:21.434Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s612,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-16T12:32:18.893Z,2024-10-16T12:32:20.941Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s613,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:32:22.471Z,2024-10-16T12:32:25.557Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s577,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:22.734Z,2024-10-16T12:32:25.698Z,
14283,7lkguFRx_T8zir5AHhvTDQ**,set_13,s494,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:32:22.820Z,2024-10-16T12:32:30.724Z,
14272,7lkguFRx_T9Z7ZvPGQpd0Q**,set_10,s384,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:24.913Z,2024-10-16T12:32:28.935Z,
14254,7lkguFRx_T_YGu9O-p6V2A**,set_7,s271,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-16T12:32:28.892Z,2024-10-16T12:32:34.570Z,
14285,7lkguFRx_T_62j6a-ijQ6g**,set_14,training_intro,DONE,continue,confirmed,2024-10-16T12:32:24.418Z,2024-10-16T12:34:58.400Z,
14290,7lkguFRx_T-q-uJoTKfjyw**,set_16,s614,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-16T12:32:27.114Z,2024-10-16T12:32:28.941Z,
14286,7lkguFRx_T8N2nPD9lUuLw**,set_15,s578,DONE,fact_opinion,1. Absoluut een mening,2024-10-16T12:32:27.604Z,2024-10-16T12:32:31.724Z,
14270,7lkguFRx_T_DV4e6KQDu1A**,set_9,s353,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-16T12:32:24.103Z,2024-10-16T12:32:30.116Z,
